state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp
Maharashtra,Nagpur,Dengue,25,0,27,7,2015,21.1498134,79.0820556,0.3560908714,0,0
Arunachal Pradesh,East Siang,Dengue,982,0,4,6,2015,28.3,95.15,3.501912013,17,295.2
Maharashtra,Nashik,Dengue,10,0,8,8,2015,20.0112475,73.7902364,0.4870072432,5,297.36
Tamil Nadu,Kancheepuram,Dengue,33,1,11,8,2015,12.87960515,79.70427615,0.1904723822,9,306.68
Delhi,New Delhi,Dengue,119,1,1,7,2015,28.6138954,77.2090057,0.5967921772,5,308.545
Karnataka,Chikkaballapura,Dengue And Chikungunya,970,0,29,4,2015,13.4358702,77.7312434,0.1991597667,6,308.2633334
Andhra Pradesh,Nellore,Dengue,13,0,20,8,2015,13.4923257,79.202539,0.217519348,0,308.5733334
Tamil Nadu,Theni,Dengue,19,0,13,8,2015,9.9696643,77.47420049,0.01443692172,0,313.955
Rajasthan,Baran,Dengue,32,0,10,8,2015,24.91765715,76.69627663,1.037230616,7,299.98
Uttar Pradesh,Kanpur,Dengue,38,1,1,8,2015,26.4609135,80.3217588,0.06079837925,8,304.975
Delhi,New Delhi,Dengue,477,2,1,1,2015,28.6138954,77.2090057,0.0003135274763,4,289.7533334
Tamil Nadu,Tiruvannamalai,Dengue,12,0,25,8,2015,12.22721295,79.07015555,0.2000845659,15,306.82
Arunachal Pradesh,West Siang,Dengue,15,0,14,8,2015,28.4,94.55,0.646342076,4,292.5333334
Arunachal Pradesh,Upper Siang,Dengue,20,0,18,8,2015,28.73120455,95.03773151,3.054230503,8,298.36
Rajasthan,Alwar,Dengue,55,1,18,8,2015,27.5,76.5,0.3633527266,19,302.87
Rajasthan,Kota,Dengue,65,0,18,8,2015,25.1737019,75.8574194,0.7833807502,13,301.8
Tamil Nadu,Dindigul,Dengue And Chikungunya,38,2,9,7,2015,10.3303299,78.06739791,0.04472962968,12,308.4333334
Telangana,Nalgonda,Dengue,15,1,17,8,2015,16.8579636,79.21749353,0.4315755021,10,304.16
Delhi,New Delhi,Dengue,778,2,1,1,2015,28.6138954,77.2090057,0.0003135274763,4,289.7533334
Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dengue,12,0,3,9,2015,20.2712521,73.0014588,0.2188441589,22,298.83
Tamil Nadu,Thanjavur,Dengue,22,0,3,9,2015,10.7860267,79.1381497,0.03541508713,8,312.485
West Bengal,Purba Medinipur,Dengue,41,0,27,8,2015,22.06217445,87.83672383,0.6464243981,6,302.11
Assam,Kamrup,Dengue,21,0,19,7,2015,26.12755515,91.29987148,1.127119895,0,301.8133334
Bihar,Patna,Dengue,96,0,30,6,2015,25.6093239,85.1235252,1.085549486,5,301.35
Chandigarh,Chandigarh,Dengue,13,0,24,8,2015,30.72984395,76.78414567,0.6191849911,22,298.82
Arunachal Pradesh,East Siang,Dengue,1646,0,4,6,2015,28.3,95.15,3.501912013,17,295.2
Arunachal Pradesh,West Siang,Dengue,29,0,14,8,2015,28.4,94.55,0.646342076,4,292.5333334
Arunachal Pradesh,Upper Siang,Dengue,23,0,18,8,2015,28.73120455,95.03773151,3.054230503,8,298.36
Delhi,New Delhi,Dengue,1160,2,1,7,2015,28.6138954,77.2090057,0.5967921772,5,308.545
Arunachal Pradesh,Papum Pare,Dengue,20,0,7,9,2015,27.28636665,93.6187716,1.202382835,35,287.2133334
Tamil Nadu,Thiruvannamalai,Dengue And Chikungunya,28,0,8,9,2015,9.539867,77.6197904,0.2862972577,7,304.4
Tamil Nadu,Pudukkottai,Dengue,27,0,12,9,2015,10.5,78.833333,0.1439393646,9,309.3066666
Tamil Nadu,Sivaganga,Dengue,21,0,9,9,2015,9.851231,78.53047155,0.2748594806,8,0
Tamil Nadu,Kancheepuram,Dengue,17,0,11,9,2015,12.87960515,79.70427615,0.7056521456,10,308.5
West Bengal,Burdwan,Dengue,36,0,11,9,2015,23.2495714,87.8681751,0.0797010194,20,304.3333334
Madhya Pradesh,Shivpuri,Dengue,15,0,1,9,2015,25.37524125,77.82811933,0.06763146262,25,303.15
Uttar Pradesh,Bareilly,Dengue,64,0,17,8,2015,28.416667,79.383333,0.8535924188,11,302.57
Uttar Pradesh,Gautam Buddha Nagar,Dengue,48,0,17,8,2015,28.6292302,77.38416795,0.4748045819,12,300.04
West Bengal,Nadia,Dengue,108,0,28,8,2015,23.48454125,88.55676307,0.7176648537,0,299.32
Arunachal Pradesh,East Siang,Dengue,1715,1,4,6,2015,28.3,95.15,3.501912013,17,295.2
Arunachal Pradesh,West Siang,Dengue,34,0,14,8,2015,28.4,94.55,0.646342076,4,292.5333334
Bihar,Patna,Dengue,174,1,30,6,2015,25.6093239,85.1235252,1.085549486,5,301.35
Delhi,New Delhi,Dengue,1872,2,1,7,2015,28.6138954,77.2090057,0.5967921772,5,308.545
Arunachal Pradesh,Papum Pare,Dengue,33,0,21,9,2015,27.28636665,93.6187716,1.875266447,0,296.37
Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dengue,16,0,16,9,2015,20.2712521,73.0014588,1.289759359,6,300.8
Karnataka,Tumkur,Dengue And Chikungunya,23,0,10,9,2015,13.3400771,77.1006208,0.8993444418,8,304.155
Chhattisgarh,Sukma,Dengue,140,0,2,9,2015,18.26654225,81.29252341,1.314751452,23,0
West Bengal,Purba Medinipur,Dengue,41,0,2,8,2015,22.06217445,87.83672383,3.356932155,2,0
Arunachal Pradesh,East Siang,Dengue,1752,1,4,6,2015,28.3,95.15,3.501912013,17,295.2
Arunachal Pradesh,West Siang,Dengue,49,0,14,8,2015,28.4,94.55,0.646342076,4,292.5333334
Assam,Kamrup,Dengue,153,0,19,7,2015,26.12755515,91.29987148,1.127119895,0,301.8133334
Bihar,Patna,Dengue,371,1,30,6,2015,25.6093239,85.1235252,1.085549486,5,301.35
Delhi,New Delhi,Dengue,3194,17,1,7,2015,28.6138954,77.2090057,0.5967921772,5,308.545
Madhya Pradesh,Shivpuri,Dengue,30,0,1,9,2015,25.37524125,77.82811933,0.06763146262,25,303.15
West Bengal,Nadia,Dengue,123,0,28,8,2015,23.48454125,88.55676307,0.7176648537,0,299.32
Madhya Pradesh,Katni,Dengue,9,0,19,9,2015,23.8339621,80.392456,0.5321089368,19,303.252
Tamil Nadu,Namakkal,Dengue,11,0,23,9,2015,11.28422485,78.16615284,0.02088359924,6,313.495
Tamil Nadu,Thanjavur,Dengue,19,0,23,9,2015,10.7860267,79.1381497,0.1219149599,7,314.345
Uttar Pradesh,Agra,Dengue,45,0,22,9,2015,27.1752554,78.0098161,0.3932036085,0,306.4
West Bengal,Purba Medinipur,Dengue,40,0,22,9,2015,22.06217445,87.83672383,0.6741331972,0,302.2
Jharkhand,Ranchi,Dengue,169,0,21,7,2015,23.3700501,85.3250387,1.368249241,11,0
Maharashtra,Satara,Dengue,11,0,27,8,2015,17.63612885,74.29827808,0.09065298531,4,306.88
Maharashtra,Satara,Dengue,10,0,28,8,2015,17.63612885,74.29827808,0.07630872588,0,305.6133334
Arunachal Pradesh,East Siang,Dengue,1770,1,4,6,2015,28.3,95.15,3.501912013,17,295.2
Arunachal Pradesh,West Siang,Dengue,62,0,14,8,2015,28.4,94.55,0.646342076,4,292.5333334
Arunachal Pradesh,Papum Pare,Dengue,43,0,21,8,2015,27.28636665,93.6187716,2.74522194,0,0
Assam,Kamrup,Dengue,153,0,19,7,2015,26.12755515,91.29987148,1.127119895,0,301.8133334
Bihar,Bhagalpur,Dengue,521,1,30,6,2015,25.2871758,87.13033088,1.25256457,5,0
Chandigarh,Chandigarh,Dengue,85,0,24,8,2015,30.72984395,76.78414567,0.6191849911,22,298.82
Delhi,New Delhi,Dengue,5982,17,1,7,2015,28.6138954,77.2090057,0.5967921772,5,308.545
Chhattisgarh,Raipur,Dengue,10,0,22,8,2015,21.2380912,81.6336993,0.4521459433,16,303.18
Uttar Pradesh,Jhansi,Dengue,23,0,22,9,2015,25.5301308,78.65242146,0.2583586554,0,307.796
West Bengal,Burdwan,Dengue,36,0,11,9,2015,23.2495714,87.8681751,0.0797010194,20,304.3333334
Arunachal Pradesh,East Siang,Dengue,1793,1,4,6,2015,28.3,95.15,3.501912013,17,295.2
Arunachal Pradesh,West Siang,Dengue,74,0,14,8,2015,28.4,94.55,0.646342076,4,292.5333334
Arunachal Pradesh,Papum Pare,Dengue,80,0,21,9,2015,27.28636665,93.6187716,1.875266447,0,296.37
Bihar,Bhojpur,Dengue,724,2,30,6,2015,25.25,84.25,1.972170859,5,296.03
Chandigarh,Chandigarh,Dengue,112,0,24,8,2015,30.72984395,76.78414567,0.6191849911,22,298.82
Delhi,New Delhi,Dengue,7606,25,1,7,2015,28.6138954,77.2090057,0.5967921772,5,308.545
Madhya Pradesh,Shivpuri,Dengue,38,0,1,9,2015,25.37524125,77.82811933,0.06763146262,25,303.15
Tamil Nadu,Thiruvannamalai,Dengue,9,0,8,10,2015,9.539867,77.6197904,0.1810904139,0,311.2466666
Assam,Dhemaji,Dengue,11,0,24,9,2015,27.4668315,94.51786509,2.000969521,18,302.5
Jammu and Kashmir,Jammu and Kashmir,Dengue,66,0,2,9,2015,32.7185614,74.8580917,0.1003939873,26,296.6366666
Maharashtra,Nanded,Dengue,15,0,16,9,2015,19.09400875,77.48319215,1.047197061,18,304.15
Arunachal Pradesh,East Siang,Dengue,1798,1,4,6,2015,28.3,95.15,3.501912013,17,295.2
Bihar,Aurangabad,Dengue,906,0,30,6,2015,24.786306,84.41448983,1.230280633,8,309.44
Chhattisgarh,Raipur,Dengue,17,0,22,8,2015,21.2380912,81.6336993,0.4521459433,16,303.18
Delhi,New Delhi,Dengue,10683,0,1,7,2015,28.6138954,77.2090057,0.5967921772,5,308.545
West Bengal,Birbhum,Dengue,26,0,24,9,2015,24,87.583333,1.382785148,24,302.28
Arunachal Pradesh,West Siang,Dengue,20,0,10,10,2015,28.4,94.55,0.2793232383,40,294.536
Karnataka,Tumkur,Dengue,21,0,13,10,2015,13.3400771,77.1006208,0.4118845203,16,301.7266666
Lakshadweep,Lakshadweep,Dengue,56,0,12,10,2015,10.8132489,73.68046209,0,53,0
Madhya Pradesh,Khandwa,Dengue,11,0,14,10,2015,21.9778642,76.56882823,0.0000406,12,311.072
Maharashtra,Nashik,Dengue,18,0,7,10,2015,20.0112475,73.7902364,0.4181637434,0,303.05
Nagaland,Dimapur,Dengue,16,1,14,10,2015,25.911744,93.721703,0.438913429,44,300.19
Assam,Dhemaji,Dengue,11,0,24,9,2015,27.4668315,94.51786509,2.000969521,18,302.5
Assam,Lakhimpur,Dengue,22,0,3,9,2015,27.0827158,93.9978423,4.067612711,3,0
Rajasthan,Sawai Madhopur,Dengue,8,0,5,10,2015,26.22914115,76.30453277,0.0000384,7,315.0333334
Uttar Pradesh,Fatehpur,Dengue,57,1,12,9,2015,25.8435395,80.91800397,0.03982951385,13,306.5933334
Assam,Kamrup,Dengue,426,1,19,7,2015,26.12755515,91.29987148,1.127119895,0,301.8133334
Bihar,Gaya,Dengue,1204,0,30,6,2015,24.7964355,85.0079563,0.8612070731,8,0
Chhattisgarh,Raipur,Dengue,42,0,22,8,2015,21.2380912,81.6336993,0.4521459433,16,303.18
Delhi,New Delhi,Dengue,12020,32,1,7,2015,28.6138954,77.2090057,0.5967921772,5,308.545
West Bengal,Birbhum,Dengue,112,0,24,9,2015,24,87.583333,1.382785148,24,302.28
Uttar Pradesh,Hardoi,Dengue,75,1,27,9,2015,27.33857665,80.09752646,0.0505803582,14,302.56
West Bengal,Birbhum,Dengue,286,0,5,10,2015,24,87.583333,0.0597272682,26,302.76
Chhattisgarh,Raipur,Dengue,47,0,22,8,2015,21.2380912,81.6336993,0.4521459433,16,303.18
Delhi,New Delhi,Dengue,14246,32,1,7,2015,28.6138954,77.2090057,0.5967921772,5,308.545
Uttar Pradesh,Jalaun,Dengue,68,0,26,10,2015,26.105546,79.42765265,0.01230069884,5,309.89
Manipur,Churachandpur,Dengue,16,0,22,8,2015,24.378704,93.6970015,1.692400482,17,0
West Bengal,Nadia,Dengue,133,0,28,8,2015,23.48454125,88.55676307,0.7176648537,0,299.32
Arunachal Pradesh,East Siang,Dengue,1801,1,4,6,2015,28.3,95.15,3.501912013,17,295.2
Assam,Kamrup,Dengue,489,1,19,7,2015,26.12755515,91.29987148,1.127119895,0,301.8133334
Jammu and Kashmir,Jammu and Kashmir,Dengue,108,0,2,9,2015,32.7185614,74.8580917,0.1003939873,26,296.6366666
Uttar Pradesh,Jhansi,Dengue,26,0,4,10,2015,25.5301308,78.65242146,0.0009302723369,7,312.2533334
Assam,Nagaon,Dengue,9,0,4,8,2015,26.30414915,92.71605974,0.7333330727,0,304.71
Uttar Pradesh,Fatehpur,Dengue,12,0,26,9,2015,25.8435395,80.91800397,0.1536829495,12,304.6066666
Bihar,Patna,Dengue,1504,0,30,6,2015,25.6093239,85.1235252,1.085549486,5,301.35
Delhi,New Delhi,Dengue,15254,38,1,7,2015,28.6138954,77.2090057,0.5967921772,5,308.545
West Bengal,Paschim Medinipur,Dengue,87,0,23,10,2015,22.3599134,87.41331448,0.04006380641,0,302.952
West Bengal,Birbhum,Dengue,284,0,5,10,2015,24,87.583333,0.0597272682,26,302.76
West Bengal,Dakshin Dinajpur,Dengue,100,0,3,11,2015,25.38703085,88.50471505,0.03306367674,14,300.9133334
Arunachal Pradesh,Papum Pare,Dengue,106,0,21,9,2015,27.28636665,93.6187716,1.875266447,0,296.37
Kerala,Palakkad,Dengue,10,0,4,10,2015,10.78789845,76.47408711,1.222213381,20,300.445
Chandigarh,Chandigarh,Dengue,905,0,2,9,2015,30.72984395,76.78414567,0.0608389463,25,301.6833334
Jammu and Kashmir,Jammu and Kashmir,Dengue,132,0,2,9,2015,32.7185614,74.8580917,0.1003939873,26,296.6366666
Chhattisgarh,Raipur,Dengue,57,0,22,8,2015,21.2380912,81.6336993,0.4521459433,16,303.18
Bihar,Khagaria,Dengue,29,0,6,11,2015,25.4916868,86.69910848,0.01839182669,7,303.492
Arunachal Pradesh,West Siang,Dengue,95,0,14,8,2015,28.4,94.55,0.646342076,4,292.5333334
Madhya Pradesh,Bhind,Dengue,10,0,27,11,2015,26.5,78.75,0.0000804,5,299.3433334
Tamil Nadu,Tiruvannamalai,Dengue,14,0,1,12,2015,12.22721295,79.07015555,0.2661851655,12,300.985
Arunachal Pradesh,West Siang,Dengue,102,0,14,8,2015,28.4,94.55,0.646342076,4,292.5333334
West Bengal,Bardhaman,Dengue,59,0,8,12,2015,23.41146995,87.84499445,0.0709529131,5,300.9866666
Jharkhand,Pakur,Dengue,91,0,14,10,2015,24.6379647,87.8558666,0.1856940127,22,303.21
Tamil Nadu,Tirunelveli,Dengue,85,3,14,9,2015,8.7284271,77.7112925,0.06792298863,0,308.92
Bihar,Patna,Dengue,1680,0,30,6,2015,25.6093239,85.1235252,1.085549486,5,301.35
Karnataka,Dharwad,Dengue,10,0,10,12,2015,15.4540505,75.0066516,0.00005,0,305.628
Lakshadweep,Lakshadweep,Dengue,15,0,21,12,2015,10.8132489,73.68046209,0,30,300.38
Gujarat,Junagadh,Dengue,50,0,1,12,2015,21.5174104,70.4642754,0.0007738048045,8,304.9233334
Karnataka,Bijapur,Dengue,23,0,6,12,2015,16.8269911,75.7175387,0.03819964696,9,305.9433334
Chandigarh,Chandigarh,Dengue,919,0,2,9,2015,30.72984395,76.78414567,0.0608389463,25,301.6833334
Maharashtra,Nashik,Dengue,10,0,17,12,2015,20.0112475,73.7902364,0.001370455503,10,304.628
Lakshadweep,Minicoy,Dengue,25,0,21,12,2015,8.295235,73.06483943,0,56,0
Maharashtra,Beed,Dengue And Chikungunya,11,0,3,1,2014,18.9918442,75.909784,0.0000514,8,302.8033334
Madhya Pradesh,Burhanpur,Dengue,40,0,14,1,2014,21.3118839,76.2291992,0.0001134833607,9,299.37
Karnataka,Raichur,Dengue,32,0,5,3,2014,16.083333,77.166667,0.03267979575,0,305.86
Tamil Nadu,Ramanathapuram,Dengue,9,0,3,3,2014,9.3895523,78.85907072,0,6,308.13
Karnataka,Raichur,Dengue,30,0,3,3,2014,16.083333,77.166667,0.003840805047,8,307.612
Lakshadweep,Kavaratti Island,Dengue,6,0,3,3,2014,10.55905,72.6365688,0,9,0
Maharashtra,Dhule,Dengue,94,2,13,4,2014,21.13170235,74.48990147,0.006512855831,5,318.6466666
Maharashtra,Dhule,Dengue,18,1,16,4,2014,21.13170235,74.48990147,0.0003070607409,5,320.9333334
Kerala,Kottayam,Dengue,13,0,17,3,2014,9.6287383,76.64553257,0.004219194732,30,308.156
Maharashtra,Thane,Dengue,20,1,29,3,2014,19.1943294,72.9701779,0.0000647,0,315.53
Maharashtra,Dhule,Dengue,14,0,17,4,2014,21.13170235,74.48990147,0.0003582729767,5,321.36
Maharashtra,Thane,Dengue,14,0,20,4,2014,19.1943294,72.9701779,0.01034601794,9,315.49
Madhya Pradesh,Narsinghpur,Dengue,63,0,18,4,2014,22.9467047,79.1980228,0.004870074212,5,315.4566666
Maharashtra,Ahmednagar,Dengue,16,0,14,5,2014,19.1627725,74.8580243,0.003028381786,4,319.06
Madhya Pradesh,Mandla,Dengue,50,0,12,5,2014,22.68536625,80.58150562,0.02503966181,9,313.432
Kerala,Palakkad,Dengue,15,0,9,3,2014,10.78789845,76.47408711,0.1837255224,22,302.62
Maharashtra,Ahmednagar,Dengue,20,0,25,4,2014,19.1627725,74.8580243,0.0348545065,5,315.9166666
Rajasthan,Tonk,Dengue,24,0,28,4,2014,26.12214725,75.66375374,0.001898254077,3,320.3833334
Andhra Pradesh,Kadapa,Dengue,15,0,17,5,2014,14.4752936,78.8216861,0.0001169490468,0,316.036
Maharashtra,Beed,Dengue And Chikungunya,22,0,26,5,2014,18.9918442,75.909784,0.005309126284,3,317.54
Maharashtra,Beed,Dengue,12,0,29,5,2014,18.9918442,75.909784,0.0001244868257,3,319.45
Karnataka,Bangalore urban,Dengue,18,0,2,6,2014,12.94514225,77.553645,0.6347980133,0,305.508
Maharashtra,Jalna,Dengue,28,0,31,5,2014,19.91883295,75.87085986,0.0006152937121,3,318.66
Maharashtra,Nashik,Dengue,24,0,2,6,2014,20.0112475,73.7902364,0.1594878922,0,312.3966666
Tamil Nadu,Ramanathapuram,Dengue,12,0,3,6,2014,9.3895523,78.85907072,0,7,308.9833334
Maharashtra,Amravati,Dengue,17,0,16,5,2014,20.9521098,77.7333168,0.002279639878,0,322.6266666
Maharashtra,Ahmednagar,Dengue,20,0,25,4,2014,19.1627725,74.8580243,0.0348545065,5,315.9166666
Maharashtra,Bhandara,Dengue,31,0,26,3,2014,21.12304765,79.79390882,0.0009984167211,7,312.03
Madhya Pradesh,Mandla,Dengue,61,0,12,5,2014,22.68536625,80.58150562,0.02503966181,9,313.432
Karnataka,Bijapur,Dengue,17,0,12,6,2014,16.8269911,75.7175387,0.1320276313,3,309.096
Karnataka,Kolar,Dengue,15,0,29,5,2014,13.1367201,78.1337246,0.247025253,7,309.26
Karnataka,Udupi,Dengue,10,0,19,6,2014,13.3419169,74.7473232,1.943347978,13,301.92
Lakshadweep,Lakshadweep,Dengue,14,0,23,6,2014,10.8132489,73.68046209,0,13,0
Maharashtra,Beed,Dengue,21,0,18,6,2014,18.9918442,75.909784,0.0501442662,0,316.775
Karnataka,Tumkur,Dengue,20,0,12,6,2014,13.3400771,77.1006208,0.2219515635,7,304.06
Madhya Pradesh,Betul,Dengue,6,1,27,6,2014,21.8796162,77.87568125,0.01095558909,8,307.06
Lakshadweep,Kavaratti Island,Dengue,19,0,30,6,2014,10.55905,72.6365688,0,8,0
Karnataka,Gadag,Dengue,39,0,8,7,2014,15.4206667,75.6225644,0.8684174826,3,312.48
Karnataka,Chikkaballapur,Dengue,54,0,6,7,2014,13.6102243,77.5127721,0.258432822,3,309.56
Karnataka,Tumkur,Dengue,18,0,5,7,2014,13.3400771,77.1006208,0.1197003091,4,303.316
Tamil Nadu,Thiruvannamalai,Dengue,12,0,13,7,2014,9.539867,77.6197904,0.04375064205,4,312.5133334
Lakshadweep,Kavaratti Island,Dengue,29,0,30,6,2014,10.55905,72.6365688,0,8,0
Maharashtra,Beed,Dengue,34,0,17,7,2014,18.9918442,75.909784,0.4463907216,2,0
Karnataka,Tumkur,Dengue,33,0,4,7,2014,13.3400771,77.1006208,0.074160656,0,303.316
Karnataka,Tumkur,Dengue,22,0,16,7,2014,13.3400771,77.1006208,0.5000258194,5,0
Maharashtra,Beed,Dengue,34,0,17,7,2014,18.9918442,75.909784,0.4463907216,2,0
Maharashtra,Sangli,Dengue,7,0,14,7,2014,17.1726928,74.58676543,0.6972850985,3,301.94
Tamil Nadu,Villupuram,Dengue,13,0,16,7,2014,11.9415377,79.4861469,0.06611503092,10,304.91
Karnataka,Ballari,Dengue,31,0,21,7,2014,15.2485413,76.8323648,0.09444324046,4,305.67
Karnataka,Tumkur,Dengue,18,0,31,7,2014,13.3400771,77.1006208,0.1819049202,5,305.52
Maharashtra,Ahmednagar,Dengue,10,0,12,7,2014,19.1627725,74.8580243,0.365054979,0,313.56
Maharashtra,Osmanabad,Dengue,10,1,7,8,2014,18.16984395,76.11796321,0.4268564407,7,306.24
Maharashtra,Amravati,Dengue,25,1,7,8,2014,20.9521098,77.7333168,0.6478139446,6,0
Maharashtra,Beed,Dengue And Chikungunya,15,0,7,8,2014,18.9918442,75.909784,0.4126096825,5,308.84
Maharashtra,Nashik,Dengue,10,0,8,8,2014,20.0112475,73.7902364,1.012877882,4,296.42
Telangana,Khammam,Dengue,456,0,30,6,2014,17.5,80.333333,0.3336585644,8,311.24
Karnataka,Raichur,Dengue,104,1,18,8,2014,16.083333,77.166667,0.0882070196,6,312.04
Maharashtra,Beed,Dengue,32,0,16,8,2014,18.9918442,75.909784,0.1220243953,4,309.1466666
Maharashtra,Beed,Dengue And Chikungunya,16,0,20,8,2014,18.9918442,75.909784,0.09951971271,0,311.08
Maharashtra,Jalgaon,Dengue,55,0,9,8,2014,20.84288265,75.52612464,0.2843866535,8,298.58
West Bengal,North 24 Parganas,Dengue,48,0,14,8,2014,22.642931,88.8930579,0.8444360472,8,301.79
Karnataka,Tumkur,Dengue,18,0,8,8,2014,13.3400771,77.1006208,0.1473087852,3,304.52
Karnataka,Kolar,Dengue And Chikungunya,48,1,20,8,2014,13.1367201,78.1337246,0.4409721508,0,309.82
Maharashtra,Nanded,Dengue,124,0,25,8,2014,19.09400875,77.48319215,0.2181573568,14,307.888
Puducherry,Puducherry,Dengue,23,0,25,8,2014,11.9340568,79.8306447,0.1876158662,9,302.83
Tamil Nadu,Tuticorin,Dengue,12,0,27,8,2014,8.8052602,78.1452745,0.2282621062,4,314.7066666
West Bengal,Hooghly,Dengue,59,0,29,8,2014,22.9052114,88.3760639,0.6230619635,0,303.08
Maharashtra,Nagpur,Dengue,36,0,11,8,2014,21.1498134,79.0820556,0.4583644864,11,308.07
West Bengal,North 24 Parganas,Dengue,647,1,14,8,2014,22.642931,88.8930579,0.8444360472,8,301.79
Maharashtra,Akola,Dengue,101,1,1,9,2014,20.76181225,77.19211567,1.449853358,9,0
Maharashtra,Nashik,Dengue,26,0,1,9,2014,20.0112475,73.7902364,3.080969198,5,0
Tamil Nadu,Kancheepuram,Dengue,42,0,30,8,2014,12.87960515,79.70427615,0.1573792313,6,0
Tamil Nadu,Tiruvannamalai,Dengue,13,0,6,9,2014,12.22721295,79.07015555,0.3490585958,0,311.05
West Bengal,Hooghly,Dengue,164,0,29,8,2014,22.9052114,88.3760639,0.6230619635,0,303.08
West Bengal,North 24 Parganas,Dengue,884,0,11,8,2014,22.642931,88.8930579,0.7758508665,11,300.68
Tamil Nadu,Villupuram,Dengue And Chikungunya,26,1,8,9,2014,11.9415377,79.4861469,0.17582794,9,307.74
Tamil Nadu,Krishnagiri,Dengue,10,0,11,9,2014,12.5188835,78.2206536,0.01780704353,10,308.56
Tamil Nadu,Pudukottai,Dengue,21,0,12,9,2014,10.3826515,78.8191259,0.02296332081,9,312.9466666
Karnataka,Tumkur,Dengue,51,0,1,9,2014,13.3400771,77.1006208,0.5507075275,6,0
Maharashtra,Satara,Dengue,29,0,12,8,2014,17.63612885,74.29827808,0.1562300671,0,305.71
Madhya Pradesh,Shivpuri,Dengue And Malaria,212,5,1,9,2014,25.37524125,77.82811933,0.1813250442,16,306.7
West Bengal,Birbhum,Dengue,152,0,29,9,2014,24,87.583333,0.1947968649,0,301.01
Karnataka,Bangalore urban,Dengue,20,0,14,9,2014,12.94514225,77.553645,0.02224671712,0,305.0433334
Maharashtra,Washim,Dengue,28,1,14,9,2014,20.28741775,77.2369655,0.705854471,0,296.78
Tamil Nadu,Madurai,Dengue,38,0,16,9,2014,9.9261153,78.1140983,0.0532266498,5,314.512
Karnataka,Kolar,Dengue,22,1,4,9,2014,13.1367201,78.1337246,0.1895015586,4,0
Maharashtra,Chandrapur,Dengue,203,0,16,8,2014,20.0967555,79.50454752,0.07242927172,15,301.8666666
Maharashtra,Jalna,Dengue,15,2,10,9,2014,19.91883295,75.87085986,1.510543968,10,301.87
Chhattisgarh,Raipur,Dengue,12,0,11,9,2014,21.2380912,81.6336993,0.7833120475,6,0
Tamil Nadu,Vellore,Dengue,21,0,6,9,2014,12.7948109,79.0006411,0.292709877,0,309.02
Karnataka,Raichur,Dengue,506,0,2,6,2014,16.083333,77.166667,0.0756798985,0,311.936
Chhattisgarh,Raipur,Dengue,17,0,19,9,2014,21.2380912,81.6336993,0.4570254535,23,300.34
Maharashtra,Amravati,Dengue,156,0,26,9,2014,20.9521098,77.7333168,0.02353522183,22,302.8566666
Maharashtra,Beed,Dengue And Chikungunya,52,0,25,9,2014,18.9918442,75.909784,0.02988111854,14,307.3266666
Maharashtra,Jalgaon,Dengue,25,0,29,9,2014,20.84288265,75.52612464,0.004048963017,0,305.05
Tamil Nadu,Kancheepuram,Dengue,31,0,4,10,2014,12.87960515,79.70427615,0.1684029954,14,303.54
Tamil Nadu,Kancheepuram,Dengue And Chikungunya,16,0,10,10,2014,12.87960515,79.70427615,0.736985229,12,304.685
Maharashtra,Nagpur,Dengue,30,1,20,9,2014,21.1498134,79.0820556,0.05902523312,18,303.068
Karnataka,Kolar,Dengue,20,0,13,10,2014,13.1367201,78.1337246,0.6437505132,10,303.575
Maharashtra,Ahmednagar,Dengue,11,0,8,10,2014,19.1627725,74.8580243,0.01178910545,0,311.768
Maharashtra,Jalna,Dengue,20,1,6,10,2014,19.91883295,75.87085986,0.009091637421,13,310.4833334
West Bengal,North 24 Parganas,Dengue,225,0,22,9,2014,22.642931,88.8930579,0.788186879,0,301.89
Bihar,Patna,Dengue,11,1,14,10,2014,25.6093239,85.1235252,0.3067623681,11,300.856
Karnataka,Raichur,Dengue,42,0,30,10,2014,16.083333,77.166667,0.4558779309,16,305.14
Madhya Pradesh,Burhanpur,Dengue,25,0,27,10,2014,21.3118839,76.2291992,0.03984815124,11,307.7333334
West Bengal,Malda,Dengue,32,2,28,10,2014,25.0057449,88.1398483,0.05474470437,16,301.48
Maharashtra,Nagpur,Dengue,49,2,3,10,2014,21.1498134,79.0820556,0.000804808209,19,306.6533334
Maharashtra,Nashik,Dengue,10,0,9,10,2014,20.0112475,73.7902364,0.1019110467,19,304.5966666
Maharashtra,Wardha,Dengue,18,2,28,8,2014,20.82562315,78.6131455,0.6756161029,0,302.42
West Bengal,Birbhum,Dengue,28,0,10,7,2014,24,87.583333,0.9084384399,7,0
West Bengal,Birbhum,Dengue,82,0,7,10,2014,24,87.583333,0.07103023029,0,300.792
Maharashtra,Wardha,Dengue,51,2,3,9,2014,20.82562315,78.6131455,1.376183066,10,301.68
West Bengal,Malda,Dengue,76,2,28,10,2014,25.0057449,88.1398483,0.05474470437,16,301.48
